Y,M,D,SR_MJ
2015,7,4,17.0265788
2015,7,5,4.863770296
2015,7,6,19.55076508
2015,7,7,18.15126729
2015,7,8,12.53040219
2015,7,9,16.93315008
2015,7,10,12.00559052
2015,7,11,13.97597001
2015,7,12,16.8000947
2015,7,13,14.16443829
2015,7,14,17.76241051
2015,7,15,20.36971614
2015,7,16,20.10586054
2015,7,17,11.57066372
2015,7,18,20.40998714
2015,7,19,20.46733304
2015,7,20,20.2079878
2015,7,21,19.75727477
2015,7,22,14.25432316
2015,7,23,18.99019276
2015,7,24,19.04657216
2015,7,25,19.87840994
2015,7,26,19.38066038
2015,7,27,20.40515462
2015,7,28,20.91546873
2015,7,29,20.67545357
2015,7,30,20.54787504
2015,7,31,19.38903674
2015,8,1,19.39225842
2015,8,2,17.66092759
2015,8,3,11.64476236
2015,8,4,18.7743402
2015,8,5,13.94858573
2015,8,6,18.89257586
2015,8,7,11.7349694
2015,8,8,15.66251949
2015,8,9,16.13095176
2015,8,10,15.91445486
2015,8,11,15.88932576
2015,8,12,18.05687206
2015,8,13,16.90447713
2015,8,14,17.59713833
2015,8,15,18.27530197
2015,8,16,17.89321072
2015,8,17,18.11582881
2015,8,18,16.51755336
2015,8,19,15.70633434
2015,8,20,15.82779167
2015,8,21,17.2772255
2015,8,22,17.6699483
2015,8,23,16.00756142
2015,8,24,15.52881977
2015,8,25,15.61644946
2015,8,26,15.43539105
2015,8,27,15.29718098
2015,8,28,12.44051732
2015,8,29,6.15663048
2015,8,30,15.46825218
2015,8,31,15.97115643
2015,9,1,14.75336139
2015,9,2,12.28329934
2015,9,3,10.57903062
2015,9,4,14.86418718
2015,9,5,10.16504474
2015,9,6,15.18667735
2015,9,7,15.51915473
2015,9,8,15.79138669
2015,9,9,15.41090628
2015,9,10,15.03493622
2015,9,11,15.05297763
2015,9,12,13.46468939
2015,9,13,14.03557109
2015,9,14,3.373421128
2015,9,15,6.139877744
2015,9,16,10.9376036
2015,9,17,8.9965414
2015,9,18,13.97886952
2015,9,19,14.01173066
2015,9,20,13.78041403
2015,9,21,13.70212721
2015,9,22,13.51011508
2015,9,23,13.20953234
2015,9,24,9.962401064
2015,9,25,12.71597096
2015,9,26,12.16570802
2015,9,27,12.44631634
2015,9,28,12.6702231
2015,9,29,12.50172924
2015,9,30,7.11346944
2015,10,1,4.996503512
2015,10,2,9.949836512
2015,10,3,9.577732472
2015,10,4,11.7269152
2015,10,5,11.50365278
2015,10,6,11.35996585
2015,10,7,8.427592712
2015,10,8,6.998133296
2015,10,9,10.24558674
2015,10,10,10.91086366
2015,10,11,11.35803284
2015,10,12,10.21111476
2015,10,13,9.82129148
2015,10,14,9.996228704
2015,10,15,9.986241496
2015,10,16,9.269095528
2015,10,17,6.969460344
2015,10,18,5.264547288
2015,10,19,2.948159368
2015,10,20,9.493002288
2015,10,21,9.496868304
2015,10,22,7.441436464
2015,10,23,8.81773816
2015,10,24,5.501340768
2015,10,25,4.161766224
2015,10,26,6.679186976
2015,10,27,7.87217508
2015,10,28,3.230056368
2015,10,29,6.520358152
2015,10,30,1.47230776
2015,10,31,3.0767044
2015,11,1,2.192675408
2015,11,2,2.426891544
2015,11,3,3.460728656
2015,11,4,5.83446248
2015,11,5,5.58478228
2015,11,6,7.233315936
2015,11,7,7.6756526
2015,11,8,4.56834224
2015,11,9,0.919467472
2015,11,10,5.9681622
2015,11,11,4.558999368
2015,11,12,7.07642012
2015,11,13,5.785815112
2015,11,14,6.789368432
2015,11,15,3.514208544
2015,11,16,6.633116952
2015,11,17,3.156602064
2015,11,18,6.782280736
2015,11,19,0.972625192
2015,11,20,6.533244872
2015,11,21,6.64310416
2015,11,22,6.354119464
2015,11,23,4.517761864
2015,11,24,1.595375936
2015,11,25,0.825394416
2015,11,26,6.902127232
2015,11,27,5.633751816
2015,11,28,1.863097544
2015,11,29,1.858265024
2015,11,30,2.065419048
2015,12,1,5.21751076
2015,12,2,1.60117496
2015,12,3,2.0779836
2015,12,4,2.113099912
2015,12,5,5.006168552
2015,12,6,3.304155008
2015,12,7,0.480674656
2015,12,8,1.706523896
2015,12,9,1.149495424
2015,12,10,1.809617656
2015,12,11,2.83991092
2015,12,12,1.9571706
2015,12,13,0.867920592
2015,12,14,2.650476136
2015,12,15,5.23523
2015,12,16,1.453622016
2015,12,17,1.91045624
2015,12,18,1.240024632
2015,12,19,1.496792528
2015,12,20,3.350869368
2015,12,21,0.764182496
2015,12,22,2.174634
2015,12,23,2.915298232
2015,12,24,1.292538016
2015,12,25,1.708779072
2015,12,26,4.837030352
2015,12,27,2.649509632
2015,12,28,4.93078124
2015,12,29,3.121163584
2015,12,30,3.968787592
2015,12,31,5.199469352
2016,1,1,5.6057232
2016,1,2,5.519060008
2016,1,3,3.000672752
2016,1,4,2.962012592
2016,1,5,2.882759264
2016,1,6,1.943639544
2016,1,7,1.071852936
2016,1,8,5.290965064
2016,1,9,5.482655024
2016,1,10,2.66110768
2016,1,11,3.164334096
2016,1,12,4.5989482
2016,1,13,1.844089632
2016,1,14,5.450116056
2016,1,15,2.91078788
2016,1,16,1.61245084
2016,1,17,2.231657736
2016,1,18,4.406936072
2016,1,19,2.315743584
2016,1,20,5.514871824
2016,1,21,3.664661
2016,1,22,1.88307196
2016,1,23,2.414004824
2016,1,24,5.374728744
2016,1,25,5.98104892
2016,1,26,6.186914272
2016,1,27,6.328346024
2016,1,28,3.578964312
2016,1,29,1.610517832
2016,1,30,4.641474376
2016,1,31,1.371147008
2016,2,1,7.956583096
2016,2,2,7.263599728
2016,2,3,7.186601576
2016,2,4,3.041588088
2016,2,5,6.443037832
2016,2,6,4.717183856
2016,2,7,7.843502128
2016,2,8,8.082550784
2016,2,9,6.722679656
2016,2,10,6.207533024
2016,2,11,6.844136992
2016,2,12,6.786791088
2016,2,13,8.575145656
2016,2,14,3.068972368
2016,2,15,5.52840288
2016,2,16,7.436603944
2016,2,17,2.353759408
2016,2,18,5.129881064
2016,2,19,5.141156944
2016,2,20,9.812592944
2016,2,21,8.617349664
2016,2,22,10.45725111
2016,2,23,10.62961099
2016,2,24,9.961756728
2016,2,25,10.48173588
2016,2,26,9.746870672
2016,2,27,4.080579888
2016,2,28,7.200132632
2016,2,29,11.30938547
2016,3,1,6.125702352
2016,3,2,9.324508424
2016,3,3,5.603790192
2016,3,4,9.843198904
2016,3,5,6.579959232
2016,3,6,4.615700936
2016,3,7,7.451423672
2016,3,8,10.62316763
2016,3,9,6.627962264
2016,3,10,1.91851044
2016,3,11,4.870213656
2016,3,12,5.982015424
2016,3,13,3.533216456
2016,3,14,8.456265664
2016,3,15,4.648562072
2016,3,16,6.896650376
2016,3,17,11.96274218
2016,3,18,14.14704122
2016,3,19,13.70148287
2016,3,20,11.80906804
2016,3,21,8.492992816
2016,3,22,7.997498432
2016,3,23,14.0394371
2016,3,24,9.339972488
2016,3,25,11.18180694
2016,3,26,12.67408912
2016,3,27,5.373117904
2016,3,28,15.80427341
2016,3,29,8.494925824
2016,3,30,15.89641346
2016,3,31,15.69956881
2016,4,1,16.16091338
2016,4,2,16.24113322
2016,4,3,15.24950011
2016,4,4,8.622182184
2016,4,5,17.43251048
2016,4,6,16.80460505
2016,4,7,16.89577859
2016,4,8,15.70085748
2016,4,9,16.64545406
2016,4,10,16.96826639
2016,4,11,17.06362812
2016,4,12,12.25978107
2016,4,13,16.9531245
2016,4,14,10.93341542
2016,4,15,12.62254224
2016,4,16,18.40867952
2016,4,17,18.51628363
2016,4,18,18.87131277
2016,4,19,18.65546021
2016,4,20,18.44798402
2016,4,21,16.90093328
2016,4,22,12.32904719
2016,4,23,4.00615908
2016,4,24,14.85452214
2016,4,25,13.93827635
2016,4,26,19.79496842
2016,4,27,12.00108017
2016,4,28,19.03368544
2016,4,29,15.09195996
2016,4,30,19.84136062
2016,5,1,19.42930774
2016,5,2,20.41610833
2016,5,3,20.35006389
2016,5,4,14.10805889
2016,5,5,14.6979485
2016,5,6,9.542293992
2016,5,7,15.01914999
2016,5,8,19.83523942
2016,5,9,19.62744106
2016,5,10,18.93316902
2016,5,11,21.40838577
2016,5,12,19.84941482
2016,5,13,18.63000894
2016,5,14,13.54394272
2016,5,15,8.869607208
2016,5,16,15.62482583
2016,5,17,21.11585722
2016,5,18,20.42222952
2016,5,19,16.41735911
2016,5,20,4.603458552
2016,5,21,10.51395268
2016,5,22,16.17412227
2016,5,23,20.860378
2016,5,24,21.2147628
2016,5,25,19.2666129
2016,5,26,19.63356226
2016,5,27,21.84137956
2016,5,28,21.87005251
2016,5,29,18.10261992
2016,5,30,21.44060257
2016,5,31,22.1902875
2016,6,1,20.03240624
2016,6,2,13.59710044
2016,6,3,21.50632484
2016,6,4,21.68641675
2016,6,5,19.3049509
2016,6,6,16.9379826
2016,6,7,16.08810342
2016,6,8,18.87389011
2016,6,9,21.59202153
2016,6,10,20.52242377
2016,6,11,19.41448802
2016,6,12,21.64711226
2016,6,13,21.27146437
2016,6,14,12.55263178
2016,6,15,7.707225064
2016,6,16,16.71182066
2016,6,17,20.98505702
2016,6,18,17.01659159
2016,6,19,23.0511204
2016,6,20,22.32495373
2016,6,21,22.77856627
2016,6,22,22.14615049
2016,6,23,21.80561891
2016,6,24,22.38036662
2016,6,25,22.9705784
2016,6,26,22.25182159
2016,6,27,21.95317186
2016,6,28,21.69414878
2016,6,29,20.77145963
2016,6,30,20.26887755
2016,7,1,21.63648071
2016,7,2,19.30559523
2016,7,3,21.14839619
2016,7,4,22.53242992
2016,7,5,20.99117821
2016,7,6,17.60615903
2016,7,7,20.76984879
2016,7,8,15.73404078
2016,7,9,10.80293738
2016,7,10,7.971080656
2016,7,11,21.93126443
2016,7,12,20.4747429
2016,7,13,21.82043864
2016,7,14,21.58042348
2016,7,15,21.39614338
2016,7,16,22.17611211
2016,7,17,21.45928831
2016,7,18,21.57140278
2016,7,19,20.50019418
2016,7,20,21.23828106
2016,7,21,21.09330546
2016,7,22,21.15226221
2016,7,23,21.60523042
2016,7,24,21.21637364
2016,7,25,20.65161314
2016,7,26,20.26791105
2016,7,27,20.05560234
2016,7,28,20.52242377
2016,7,29,20.03401708
2016,7,30,19.35843078
2016,7,31,20.56301694
2016,8,1,20.61842983
2016,8,2,20.06591171
2016,8,3,21.07719706
2016,8,4,19.7659733
2016,8,5,12.48980902
2016,8,6,18.74276774
2016,8,7,18.72182682
2016,8,8,18.75952047
2016,8,9,18.84328415
2016,8,10,18.39933665
2016,8,11,19.47215609
2016,8,12,19.4428388
2016,8,13,17.74018092
2016,8,14,14.75465006
2016,8,15,17.8883782
2016,8,16,15.32939778
2016,8,17,13.16088497
2016,8,18,15.88707058
2016,8,19,18.06814794
2016,8,20,18.11776182
2016,8,21,17.80493669
2016,8,22,16.96278954
2016,8,23,17.81878991
2016,8,24,16.78978532
2016,8,25,16.12611924
2016,8,26,15.65349878
2016,8,27,16.22502482
2016,8,28,15.69312545
2016,8,29,11.86609178
2016,8,30,8.717221744
2016,8,31,11.4298763
2016,9,1,15.10645752
2016,9,2,6.306760768
2016,9,3,9.713687368
2016,9,4,6.268744944
2016,9,5,14.92990946
2016,9,6,10.11575303
2016,9,7,14.04394746
2016,9,8,14.52204477
2016,9,9,14.41959534
2016,9,10,14.49176098
2016,9,11,14.05006865
2016,9,12,13.28330881
2016,9,13,9.3670346
2016,9,14,4.1237504
2016,9,15,13.51204809
2016,9,16,13.44664798
2016,9,17,9.914075864
2016,9,18,9.800028392
2016,9,19,12.72628034
2016,9,20,11.75268864
2016,9,21,5.25456008
2016,9,22,2.943649016
2016,9,23,10.96241054
2016,9,24,12.5233145
2016,9,25,11.64379586
2016,9,26,11.98046142
2016,9,27,11.78393894
2016,9,28,11.68020084
2016,9,29,10.69758844
2016,9,30,10.80551472
2016,10,1,11.44985072
2016,10,2,10.3183967
2016,10,3,8.814194312
2016,10,4,6.579959232
2016,10,5,10.36124505
2016,10,6,8.562581104
2016,10,7,9.480115568
2016,10,8,9.512654536
2016,10,9,10.22367931
2016,10,10,6.765205832
2016,10,11,10.47915854
2016,10,12,10.0838584
2016,10,13,3.077670904
2016,10,14,1.68010612
2016,10,15,3.847652424
2016,10,16,8.203041616
2016,10,17,3.406282264
2016,10,18,3.813180448
2016,10,19,9.061297168
2016,10,20,6.329956864
2016,10,21,8.255555
2016,10,22,8.753626728
2016,10,23,8.041957616
2016,10,24,3.125351768
2016,10,25,3.087335944
2016,10,26,4.432709512
2016,10,27,1.303491728
2016,10,28,3.73070544
2016,10,29,5.329625224
2016,10,30,1.26612024
2016,10,31,3.958478216
2016,11,1,3.820590312
2016,11,2,7.396332944
2016,11,3,7.398265952
2016,11,4,6.7413654
2016,11,5,7.055801368
2016,11,6,5.518415672
2016,11,7,4.588638824
2016,11,8,6.60927652
2016,11,9,6.497806392
2016,11,10,6.396967808
2016,11,11,6.32576868
2016,11,12,3.3183304
2016,11,13,4.934969424
2016,11,14,2.209105976
2016,11,15,1.6027858
2016,11,16,6.25650256
2016,11,17,6.071900296
2016,11,18,4.518084032
2016,11,19,1.256133032
2016,11,20,2.046411136
2016,11,21,4.641796544
2016,11,22,4.741024288
2016,11,23,2.835400568
2016,11,24,3.051575296
2016,11,25,2.190420232
2016,11,26,3.979096968
2016,11,27,2.025470216
2016,11,28,4.329615752
2016,11,29,5.52034868
2016,11,30,1.762581128
2016,12,1,4.071237016
2016,12,2,5.174340248
2016,12,3,2.473928072
2016,12,4,0.827005256
2016,12,5,5.303851784
2016,12,6,0.983901072
2016,12,7,4.809646072
2016,12,8,0.951684272
2016,12,9,1.122433312
2016,12,10,1.587321736
2016,12,11,4.345401984
2016,12,12,3.572520952
2016,12,13,4.711062664
2016,12,14,0.792855448
2016,12,15,1.3208888
2016,12,16,2.286104128
2016,12,17,4.917250184
2016,12,18,4.712673504
2016,12,19,2.022570704
2016,12,20,0.982290232
2016,12,21,3.995849704
2016,12,22,3.523873584
2016,12,23,0.44781352
2016,12,24,0.375970056
2016,12,25,5.054493752
2016,12,26,4.670791664
2016,12,27,1.878883776
2016,12,28,4.525493896
2016,12,29,4.780650952
2016,12,30,3.460728656
2016,12,31,5.05642676
2017,1,1,3.615369296
2017,1,2,1.53351968
2017,1,3,2.664007192
2017,1,4,0.441047992
2017,1,5,3.210726288
2017,1,6,5.59444732
2017,1,7,1.528042824
2017,1,8,0.764504664
2017,1,9,1.34827308
2017,1,10,0.88918368
2017,1,11,3.335405304
2017,1,12,5.46396928
2017,1,13,5.544833448
2017,1,14,3.692689616
2017,1,15,2.667873208
2017,1,16,5.53967876
2017,1,17,5.736845576
2017,1,18,1.594087264
2017,1,19,2.151760072
2017,1,20,4.293855104
2017,1,21,3.333794464
2017,1,22,1.880172448
2017,1,23,1.937196184
2017,1,24,6.115070808
2017,1,25,3.357312728
2017,1,26,3.399516736
2017,1,27,4.390505504
2017,1,28,1.801885624
2017,1,29,6.42080824
2017,1,30,4.825754472
2017,1,31,2.230369064
2017,2,1,2.122442784
2017,2,2,3.410470448
2017,2,3,2.523864112
2017,2,4,1.478428952
2017,2,5,1.857620688
2017,2,6,1.717477608
2017,2,7,3.505832176
2017,2,8,3.04770928
2017,2,9,1.026749416
2017,2,10,3.402416248
2017,2,11,8.311612232
2017,2,12,8.241701776
2017,2,13,8.38281136
2017,2,14,8.426626208
2017,2,15,5.591547808
2017,2,16,2.245833128
2017,2,17,5.149211144
2017,2,18,1.653688344
2017,2,19,4.438830704
2017,2,20,2.048666312
2017,2,21,7.705936392
2017,2,22,3.802226736
2017,2,23,4.53773628
2017,2,24,7.560316456
2017,2,25,9.815170288
2017,2,26,4.837030352
2017,2,27,5.304173952
2017,2,28,8.250400312
2017,3,1,7.705292056
2017,3,2,7.703359048
2017,3,3,8.156971592
2017,3,4,5.34154544
2017,3,5,3.932704776
2017,3,6,3.8901786
2017,3,7,4.563187552
2017,3,8,3.993916696
2017,3,9,5.24650588
2017,3,10,7.238148456
2017,3,11,7.319979128
2017,3,12,11.27974602
2017,3,13,10.94082528
2017,3,14,9.054209472
2017,3,15,7.708835904
2017,3,16,10.03231152
2017,3,17,11.86576961
2017,3,18,2.141772864
2017,3,19,5.342834112
2017,3,20,6.592523784
2017,3,21,4.648562072
2017,3,22,11.08451221
2017,3,23,13.58936841
2017,3,24,2.811882304
2017,3,25,12.66055806
2017,3,26,7.819983864
2017,3,27,10.49075658
2017,3,28,13.40057796
2017,3,29,6.893428696
2017,3,30,1.987454392
2017,3,31,14.95085038
2017,4,1,14.33518733
2017,4,2,15.58552134
2017,4,3,13.91379158
2017,4,4,15.00368593
2017,4,5,13.28395314
2017,4,6,4.230388008
2017,4,7,6.121514168
2017,4,8,6.139555576
2017,4,9,15.464064
2017,4,10,14.02687255
2017,4,11,6.435950136
2017,4,12,15.68507125
2017,4,13,5.577694584
2017,4,14,9.983664152
2017,4,15,16.7688444
2017,4,16,14.36096077
2017,4,17,14.99369872
2017,4,18,9.909243344
2017,4,19,15.76593542
2017,4,20,8.564191944
2017,4,21,18.22214425
2017,4,22,15.28461642
2017,4,23,14.54717387
2017,4,24,6.819330056
2017,4,25,15.0281707
2017,4,26,7.017463376
2017,4,27,13.72403463
2017,4,28,16.91704168
2017,4,29,17.78302926
2017,4,30,13.78299138
2017,5,1,16.08874775
2017,5,2,17.51208598
2017,5,3,18.90739558
2017,5,4,19.23278526
2017,5,5,8.926630944
2017,5,6,8.724953776
2017,5,7,14.01463017
2017,5,8,19.652248
2017,5,9,19.98923573
2017,5,10,19.63485093
2017,5,11,13.8612782
2017,5,12,5.725891864
2017,5,13,16.39609602
2017,5,14,18.0343203
2017,5,15,20.90644802
2017,5,16,5.229108808
2017,5,17,8.870251544
2017,5,18,15.83649021
2017,5,19,20.61553032
2017,5,20,18.51080678
2017,5,21,20.36166194
2017,5,22,20.73022213
2017,5,23,20.33105598
2017,5,24,21.74279615
2017,5,25,19.91062674
2017,5,26,19.6271189
2017,5,27,21.07719706
2017,5,28,20.99794374
2017,5,29,20.77790299
2017,5,30,20.2795091
2017,5,31,19.39515794
2017,6,1,11.24044152
2017,6,2,20.39484524
2017,6,3,16.18539815
2017,6,4,15.51174486
2017,6,5,20.27048839
2017,6,6,18.01885624
2017,6,7,19.75083141
2017,6,8,7.182091224
2017,6,9,19.77467184
2017,6,10,16.72245221
2017,6,11,10.73302692
2017,6,12,5.429497304
2017,6,13,16.93153924
2017,6,14,17.82652194
2017,6,15,14.53396498
2017,6,16,10.89958778
2017,6,17,21.20090958
2017,6,18,20.82268434
2017,6,19,20.60457661
2017,6,20,20.1193916
2017,6,21,21.03273788
2017,6,22,22.18738799
2017,6,23,22.03274735
2017,6,24,21.80014206
2017,6,25,21.37455813
2017,6,26,18.40900169
2017,6,27,21.06398818
2017,6,28,21.96831375
2017,6,29,21.83654704
2017,6,30,21.41450696
2017,7,1,19.74760973
2017,7,2,20.70219351
2017,7,3,20.21668634
2017,7,4,20.28788546
2017,7,5,19.97248299
2017,7,6,20.5150139
2017,7,7,20.49342865
2017,7,8,20.27693175
2017,7,9,19.26242472
2017,7,10,20.35618508
2017,7,11,21.19092237
2017,7,12,20.86295534
2017,7,13,20.55786225
2017,7,14,18.05010654
2017,7,15,17.93702557
2017,7,16,21.0858956
2017,7,17,20.7547069
2017,7,18,20.77822516
2017,7,19,20.97764715
2017,7,20,20.83234938
2017,7,21,21.04594677
2017,7,22,21.20155391
2017,7,23,20.62165151
2017,7,24,13.33292268
2017,7,25,15.9080115
2017,7,26,15.21019562
2017,7,27,19.19444727
2017,7,28,18.08683369
2017,7,29,19.10681758
2017,7,30,19.40482298
2017,7,31,18.88097781
2017,8,1,13.28620832
2017,8,2,18.605202
2017,8,3,18.10938545
2017,8,4,18.7985028
2017,8,5,16.24499923
2017,8,6,12.14283409
2017,8,7,11.61866675
2017,8,8,16.60614956
2017,8,9,16.06555166
2017,8,10,15.79589704
2017,8,11,17.79366081
2017,8,12,16.76530055
2017,8,13,10.31678586
2017,8,14,15.14608418
2017,8,15,18.32588234
2017,8,16,17.81331306
2017,8,17,18.31557297
2017,8,18,18.42059974
2017,8,19,16.52657406
2017,8,20,16.97213241
2017,8,21,15.29782531
2017,8,22,15.19634239
2017,8,23,9.460785488
2017,8,24,14.95890458
2017,8,25,16.068129
2017,8,26,16.03172402
2017,8,27,16.15189268
2017,8,28,11.36834222
2017,8,29,12.2746008
2017,8,30,11.74753395
2017,8,31,15.02945937
2017,9,1,15.75014918
2017,9,2,14.34710754
2017,9,3,14.4985265
2017,9,4,12.76300749
2017,9,5,10.49913295
2017,9,6,9.608982768
2017,9,7,10.72142887
2017,9,8,11.21788976
2017,9,9,12.1528213
2017,9,10,13.5642393
2017,9,11,13.87480926
2017,9,12,10.72851657
2017,9,13,12.89767371
2017,9,14,5.492320064
2017,9,15,11.64444019
2017,9,16,13.39832278
2017,9,17,12.86384607
2017,9,18,2.471350728
2017,9,19,6.432728456
2017,9,20,3.841531232
2017,9,21,9.832245192
2017,9,22,2.592163728
2017,9,23,13.35579661
2017,9,24,12.99754579
2017,9,25,12.17279571
2017,9,26,12.57131753
2017,9,27,12.48594301
2017,9,28,12.36448567
2017,9,29,12.20469034
2017,9,30,11.01492392
